chr,start,end,x,y,z
chr21,22115000,22120000,-0.070906597,-0.103268517,-0.016118308
chr21,22120000,22125000,-0.067894206,-0.097570375,-0.018712411
chr21,22125000,22130000,-0.065565357,-0.087575083,-0.018523665
chr21,22130000,22135000,-0.064467881,-0.082845755,-0.009788864
chr21,22135000,22140000,-0.060713873,-0.085892262,-0.007722567
chr21,22140000,22145000,-0.062033763,-0.087487085,-0.004751689
chr21,22145000,22150000,-0.059220082,-0.087272047,-0.005301289
chr21,22150000,22155000,-0.059046308,-0.082983207,-0.003393032
chr21,22155000,22160000,-0.057559574,-0.078980836,-0.005329543
chr21,22160000,22165000,-0.056832415,-0.076794389,-0.004725806
chr21,22165000,22170000,-0.055011181,-0.079609859,-0.00902707
chr21,22170000,22175000,-0.050987146,-0.080897638,-0.009657503
chr21,22175000,22180000,-0.049421234,-0.080367052,-0.012388707
chr21,22180000,22185000,-0.048328461,-0.081057623,-0.015062095
chr21,22185000,22190000,-0.050380002,-0.089825755,-0.021918154
chr21,22190000,22195000,-0.049777225,-0.098603971,-0.027159139
chr21,22195000,22200000,-0.051624648,-0.103254915,-0.028019728
chr21,22200000,22205000,-0.047614719,-0.103619959,-0.026569503
chr21,22205000,22210000,-0.049476641,-0.103654434,-0.023364465
chr21,22210000,22215000,-0.048332597,-0.101905586,-0.021070715
chr21,22215000,22220000,-0.047714468,-0.099381963,-0.021269214
chr21,22220000,22225000,-0.044554291,-0.1001242,-0.02521098
chr21,22225000,22230000,-0.047618789,-0.103599396,-0.029614825
chr21,22230000,22235000,-0.051230955,-0.108671988,-0.034000303
chr21,22235000,22240000,-0.052317368,-0.109899707,-0.034494357
chr21,22240000,22245000,-0.047678564,-0.106963088,-0.034490298
chr21,22245000,22250000,-0.043732898,-0.098468877,-0.029886092
chr21,22250000,22255000,-0.047772209,-0.089314015,-0.029888339
chr21,22255000,22260000,-0.047231893,-0.084364577,-0.030194728
chr21,22260000,22265000,-0.047592348,-0.086279205,-0.033053154
chr21,22265000,22270000,-0.042489793,-0.084029262,-0.033673053
chr21,22270000,22275000,-0.04312701,-0.083548231,-0.036499922
chr21,22275000,22280000,-0.043616957,-0.08459585,-0.038154947
chr21,22280000,22285000,-0.04309777,-0.091069275,-0.042450661
chr21,22285000,22290000,-0.043467845,-0.089357923,-0.042609933
chr21,22290000,22295000,-0.042389409,-0.08689328,-0.04536317
chr21,22295000,22300000,-0.043288836,-0.078183448,-0.04378002
chr21,22300000,22305000,-0.042175656,-0.07979833,-0.045810345
chr21,22305000,22310000,-0.045832599,-0.072636555,-0.042634958
chr21,22310000,22315000,-0.044339412,-0.073275,-0.041270655
chr21,22315000,22320000,-0.045902638,-0.069178719,-0.040563804
chr21,22320000,22325000,-0.044533518,-0.068368882,-0.039932336
chr21,22325000,22330000,-0.04955472,-0.063762564,-0.040628229
chr21,22330000,22335000,-0.051145017,-0.063437995,-0.04265331
chr21,22335000,22340000,-0.051364274,-0.065708529,-0.04803716
chr21,22340000,22345000,-0.049192088,-0.068391877,-0.052879359
chr21,22345000,22350000,-0.048350531,-0.066294386,-0.053169176
chr21,22350000,22355000,-0.050903586,-0.06445421,-0.056485492
chr21,22355000,22360000,-0.052471941,-0.064093083,-0.059950947
chr21,22360000,22365000,-0.05595905,-0.066408651,-0.065125071
chr21,22365000,22370000,-0.058162415,-0.072083076,-0.068622273
chr21,22370000,22375000,-0.062067256,-0.075966392,-0.072486237
chr21,22375000,22380000,-0.064695307,-0.077547851,-0.075531705
chr21,22380000,22385000,-0.0688098,-0.075862288,-0.077546932
chr21,22385000,22390000,-0.06831469,-0.078694619,-0.076942049
chr21,22390000,22395000,-0.070255439,-0.080087072,-0.077335303
chr21,22395000,22400000,-0.068335061,-0.085001867,-0.074083366
chr21,22400000,22405000,-0.070672248,-0.086702588,-0.075231038
chr21,22405000,22410000,-0.071112941,-0.086779711,-0.073936464
chr21,22410000,22415000,-0.071385651,-0.087107772,-0.075114333
chr21,22415000,22420000,-0.07219592,-0.087854589,-0.074323728
chr21,22420000,22425000,-0.069165793,-0.089074892,-0.070869036
chr21,22425000,22430000,-0.069383977,-0.085765946,-0.071473894
chr21,22430000,22435000,-0.065653251,-0.08447583,-0.068905539
chr21,22435000,22440000,-0.067605607,-0.085775653,-0.071759494
chr21,22440000,22445000,-0.066290808,-0.087047794,-0.070367034
chr21,22445000,22450000,-0.067216411,-0.086609914,-0.071808924
chr21,22450000,22455000,-0.066897712,-0.085539054,-0.07136552
chr21,22455000,22460000,-0.066366871,-0.084360942,-0.071647103
chr21,22460000,22465000,-0.069231055,-0.080813353,-0.072162321
chr21,22465000,22470000,-0.070408658,-0.080403815,-0.072422469
chr21,22470000,22475000,-0.072895218,-0.083223515,-0.072493528
chr21,22475000,22480000,-0.073089629,-0.086548417,-0.07292009
chr21,22480000,22485000,-0.075932264,-0.087506029,-0.074175932
chr21,22485000,22490000,-0.078689506,-0.084058179,-0.075705637
chr21,22490000,22495000,-0.082780312,-0.084674634,-0.076530156
chr21,22495000,22500000,-0.086309106,-0.084346809,-0.075824007
chr21,22500000,22505000,-0.089189172,-0.086792425,-0.076119106
chr21,22505000,22510000,-0.089348403,-0.084971175,-0.075207451
chr21,22510000,22515000,-0.090160728,-0.088682749,-0.071156693
chr21,22515000,22520000,-0.093253504,-0.088824702,-0.068199669
chr21,22520000,22525000,-0.097324318,-0.092038127,-0.066093371
chr21,22525000,22530000,-0.10062216,-0.089057236,-0.066839274
chr21,22530000,22535000,-0.10327565,-0.091531796,-0.064218437
chr21,22535000,22540000,-0.104053845,-0.096090606,-0.058812435
chr21,22540000,22545000,-0.103189014,-0.099913758,-0.057998971
chr21,22545000,22550000,-0.102610661,-0.102619211,-0.057330012
chr21,22550000,22555000,-0.104615588,-0.101069124,-0.05833441
chr21,22555000,22560000,-0.106268366,-0.100422851,-0.058294778
chr21,22560000,22565000,-0.105385514,-0.101552865,-0.055603567
chr21,22565000,22570000,-0.101785608,-0.104146486,-0.051825914
chr21,22570000,22575000,-0.1004452,-0.107831601,-0.045039859
chr21,22575000,22580000,-0.100680131,-0.108573563,-0.042868254
chr21,22580000,22585000,-0.103950405,-0.107103494,-0.040162747
chr21,22585000,22590000,-0.105497306,-0.104902306,-0.038985751
chr21,22590000,22595000,-0.101717038,-0.101139899,-0.034314231
chr21,22595000,22600000,-0.101128176,-0.099583956,-0.033926079
chr21,22600000,22605000,-0.093916776,-0.09746621,-0.031266638
chr21,22605000,22610000,-0.098066508,-0.097792506,-0.034254315
chr21,22610000,22615000,-0.093573801,-0.099413798,-0.033450125
chr21,22615000,22620000,-0.101155218,-0.100609872,-0.03490992
chr21,22620000,22625000,-0.098440083,-0.103061526,-0.032815207
chr21,22625000,22630000,-0.100135894,-0.101539968,-0.03076043
chr21,22630000,22635000,-0.092446784,-0.101964292,-0.027886961
chr21,22635000,22640000,-0.089861381,-0.101492353,-0.026036278
chr21,22640000,22645000,-0.08956615,-0.102236413,-0.027505076
chr21,22645000,22650000,-0.089939101,-0.102429401,-0.027076949
chr21,22650000,22655000,-0.095176085,-0.099498101,-0.032144519
chr21,22655000,22660000,-0.099115565,-0.098756444,-0.034406783
chr21,22660000,22665000,-0.105125052,-0.098928338,-0.038958783
chr21,22665000,22670000,-0.104769236,-0.101199281,-0.035517813
chr21,22670000,22675000,-0.104454938,-0.101761249,-0.036523314
chr21,22675000,22680000,-0.101465943,-0.098730889,-0.031291341
chr21,22680000,22685000,-0.100512031,-0.098283266,-0.030766279
chr21,22685000,22690000,-0.10074658,-0.097141252,-0.029052972
chr21,22690000,22695000,-0.105782421,-0.09361707,-0.034162007
chr21,22695000,22700000,-0.109880952,-0.087008383,-0.034509036
chr21,22700000,22705000,-0.11133755,-0.082643759,-0.037853523
chr21,22705000,22710000,-0.111264249,-0.078823488,-0.039878434
chr21,22710000,22715000,-0.112292879,-0.077146234,-0.043571997
chr21,22715000,22720000,-0.111509353,-0.074138099,-0.038845805
chr21,22720000,22725000,-0.11248856,-0.075890305,-0.035661582
chr21,22725000,22730000,-0.11127339,-0.074401702,-0.037643358
chr21,22730000,22735000,-0.112072755,-0.072481756,-0.042743844
chr21,22735000,22740000,-0.110202585,-0.067875086,-0.044039865
chr21,22740000,22745000,-0.110676264,-0.067436587,-0.041343153
chr21,22745000,22750000,-0.108143704,-0.064633293,-0.037255576
chr21,22750000,22755000,-0.109405495,-0.06383486,-0.039694266
chr21,22755000,22760000,-0.110036464,-0.061041695,-0.039637802
chr21,22760000,22765000,-0.111231659,-0.061977269,-0.038480693
chr21,22765000,22770000,-0.104482942,-0.062824743,-0.032946496
chr21,22770000,22775000,-0.100204818,-0.062025055,-0.028465236
chr21,22775000,22780000,-0.099128787,-0.059696357,-0.031898547
chr21,22780000,22785000,-0.103985414,-0.057488322,-0.036054436
chr21,22785000,22790000,-0.105642989,-0.055559022,-0.041991762
chr21,22790000,22795000,-0.105275037,-0.053247049,-0.042638794
chr21,22795000,22800000,-0.107338878,-0.052969256,-0.043059474
chr21,22800000,22805000,-0.105714419,-0.054549446,-0.039392603
chr21,22805000,22810000,-0.106743866,-0.055356148,-0.039136334
chr21,22810000,22815000,-0.101600857,-0.054606645,-0.040641858
chr21,22815000,22820000,-0.100528092,-0.051671022,-0.041912182
chr21,22820000,22825000,-0.099009823,-0.050714497,-0.042542521
chr21,22825000,22830000,-0.099849481,-0.050438934,-0.036855639
chr21,22830000,22835000,-0.100950174,-0.049758188,-0.03638776
chr21,22835000,22840000,-0.099270227,-0.053471629,-0.030021391
chr21,22840000,22845000,-0.100584135,-0.054828255,-0.028939922
chr21,22845000,22850000,-0.10066821,-0.057269597,-0.027420263
chr21,22850000,22855000,-0.100812012,-0.05424251,-0.028461055
chr21,22855000,22860000,-0.095411703,-0.0568052,-0.026050713
chr21,22860000,22865000,-0.086903034,-0.061164621,-0.023425498
chr21,22865000,22870000,-0.081330204,-0.06178365,-0.024329809
chr21,22870000,22875000,-0.078972985,-0.056549391,-0.028401722
chr21,22875000,22880000,-0.080586623,-0.048941929,-0.03289959
chr21,22880000,22885000,-0.076633383,-0.048851412,-0.034584883
chr21,22885000,22890000,-0.074533448,-0.049818333,-0.032634907
chr21,22890000,22895000,-0.071067611,-0.055172401,-0.027308018
chr21,22895000,22900000,-0.071575796,-0.054912275,-0.025329323
chr21,22900000,22905000,-0.07146841,-0.057809479,-0.02251789
chr21,22905000,22910000,-0.071259941,-0.053605918,-0.025213781
chr21,22910000,22915000,-0.071822204,-0.052130075,-0.023734708
chr21,22915000,22920000,-0.072794269,-0.046494906,-0.028252414
chr21,22920000,22925000,-0.071540459,-0.048972287,-0.025931037
chr21,22925000,22930000,-0.068722396,-0.048659058,-0.028585857
chr21,22930000,22935000,-0.062790311,-0.053437669,-0.027674109
chr21,22935000,22940000,-0.062998911,-0.049928368,-0.030225533
chr21,22940000,22945000,-0.059802792,-0.054289542,-0.030401632
chr21,22945000,22950000,-0.062255611,-0.050437051,-0.03248997
chr21,22950000,22955000,-0.061225669,-0.049780383,-0.034796997
chr21,22955000,22960000,-0.062633939,-0.046004372,-0.036014102
chr21,22960000,22965000,-0.061891098,-0.047498418,-0.033315131
chr21,22965000,22970000,-0.060647883,-0.049614989,-0.036505183
chr21,22970000,22975000,-0.063581283,-0.048249711,-0.034371478
chr21,22975000,22980000,-0.063320713,-0.050110345,-0.035574327
chr21,22980000,22985000,-0.064777839,-0.048467387,-0.033823193
chr21,22985000,22990000,-0.06451279,-0.050855609,-0.032624389
chr21,22990000,22995000,-0.068531937,-0.050654573,-0.026779035
chr21,22995000,2.30E+07,-0.068576152,-0.057693871,-0.010780984
chr21,2.50E+07,25005000,-0.070086078,-0.067314051,0.005217187
chr21,25005000,25010000,-0.065956366,-0.075181864,0.016860568
chr21,25010000,25015000,-0.071740657,-0.081928336,0.023023739
chr21,25015000,25020000,-0.071068276,-0.083898458,0.026184862
chr21,25020000,25025000,-0.07319166,-0.08552896,0.027808595
chr21,25025000,25030000,-0.073764243,-0.081349779,0.023289633
chr21,25030000,25035000,-0.074491794,-0.077036448,0.018286454
chr21,25035000,25040000,-0.076683378,-0.074912618,0.019938198
chr21,25040000,25045000,-0.071094428,-0.076636667,0.024916373
chr21,25045000,25050000,-0.071543934,-0.07815848,0.025660996
chr21,25050000,25055000,-0.069301735,-0.075162142,0.024748157
chr21,25055000,25060000,-0.067907336,-0.072540056,0.02564695
chr21,25060000,25065000,-0.064562058,-0.067029208,0.027571402
chr21,25065000,25070000,-0.066773469,-0.064576635,0.022061188
chr21,25070000,25075000,-0.067714802,-0.060457072,0.022613995
chr21,25075000,25080000,-0.070039757,-0.057638631,0.020061967
chr21,25080000,25085000,-0.068042729,-0.055922406,0.020652294
chr21,25085000,25090000,-0.070813119,-0.051496355,0.014508758
chr21,25090000,25095000,-0.069853067,-0.051723799,0.018280051
chr21,25095000,25100000,-0.070470121,-0.047776413,0.018493708
chr21,25100000,25105000,-0.067291886,-0.049942492,0.019438839
chr21,25105000,25110000,-0.072665463,-0.048046277,0.013160193
chr21,25110000,25115000,-0.078553212,-0.045733083,0.013826501
chr21,25115000,25120000,-0.086307092,-0.044071985,0.011600501
chr21,25120000,25125000,-0.08803419,-0.041475846,0.012134421
chr21,25125000,25130000,-0.083026719,-0.044704001,0.012464599
chr21,25130000,25135000,-0.082688466,-0.043173228,0.012850311
chr21,25135000,25140000,-0.083118581,-0.043189166,0.01302005
chr21,25140000,25145000,-0.084781617,-0.040789896,0.013252044
chr21,25145000,25150000,-0.085462977,-0.038994944,0.01431958
chr21,25150000,25155000,-0.083720039,-0.037448324,0.016819378
chr21,25155000,25160000,-0.083959516,-0.040788025,0.01521077
chr21,25160000,25165000,-0.080768704,-0.040034362,0.01824173
chr21,25165000,25170000,-0.084280113,-0.039661128,0.019497475
chr21,25170000,25175000,-0.089954166,-0.033987934,0.024993013
chr21,25175000,25180000,-0.098619703,-0.034011601,0.026378474
chr21,25180000,25185000,-0.101658868,-0.032985367,0.028894071
chr21,25185000,25190000,-0.103608244,-0.033066352,0.027639487
chr21,25190000,25195000,-0.105138786,-0.034126938,0.028273757
chr21,25195000,25200000,-0.099383479,-0.03538997,0.029656509
chr21,25200000,25205000,-0.099832927,-0.035549222,0.033940617
chr21,25205000,25210000,-0.094083992,-0.032794502,0.037703106
chr21,25210000,25215000,-0.096887338,-0.031556508,0.04242087
chr21,25215000,25220000,-0.095188396,-0.030605328,0.043497264
chr21,25220000,25225000,-0.094735088,-0.031722323,0.046146605
chr21,25225000,25230000,-0.095802947,-0.031926489,0.045045367
chr21,25230000,25235000,-0.099168759,-0.034814012,0.047655451
chr21,25235000,25240000,-0.102053827,-0.034021864,0.047916847
chr21,25240000,25245000,-0.098230684,-0.038091511,0.052410276
chr21,25245000,25250000,-0.091936927,-0.038198566,0.054894147
chr21,25250000,25255000,-0.086198197,-0.044998789,0.058191822
chr21,25255000,25260000,-0.085790161,-0.045093265,0.058520022
chr21,25260000,25265000,-0.086366889,-0.046388061,0.060361957
chr21,25265000,25270000,-0.086004967,-0.047934587,0.061370882
chr21,25270000,25275000,-0.087092146,-0.048674606,0.06245326
chr21,25275000,25280000,-0.082792677,-0.052093073,0.062662955
chr21,25280000,25285000,-0.086769273,-0.046445998,0.06087663
chr21,25285000,25290000,-0.083486947,-0.047177458,0.059872911
chr21,25290000,25295000,-0.085827647,-0.047166447,0.059196657
chr21,25295000,25300000,-0.07923699,-0.053585979,0.059199869
chr21,25300000,25305000,-0.080784089,-0.055437257,0.06098733
chr21,25305000,25310000,-0.08108307,-0.059744419,0.061137682
chr21,25310000,25315000,-0.085589123,-0.057460919,0.064373883
chr21,25315000,25320000,-0.085877367,-0.058098116,0.063129696
chr21,25320000,25325000,-0.091674513,-0.054071984,0.060413763
chr21,25325000,25330000,-0.092175969,-0.052375999,0.058299128
chr21,25330000,25335000,-0.097523082,-0.048348169,0.056704787
chr21,25335000,25340000,-0.092291109,-0.046648937,0.060020029
chr21,25340000,25345000,-0.095243616,-0.047117936,0.060889652
chr21,25345000,25350000,-0.094207019,-0.052049071,0.064900051
chr21,25350000,25355000,-0.101546256,-0.051517768,0.061339985
chr21,25355000,25360000,-0.104972826,-0.0543181,0.062022191
chr21,25360000,25365000,-0.105281411,-0.053144575,0.060672673
chr21,25365000,25370000,-0.104999705,-0.053907551,0.06220882
chr21,25370000,25375000,-0.105978676,-0.051664116,0.053331927
chr21,25375000,25380000,-0.112258734,-0.048800018,0.0466976
chr21,25380000,25385000,-0.113986124,-0.051172337,0.045125192
chr21,25385000,25390000,-0.107769022,-0.057051382,0.048396917
chr21,25390000,25395000,-0.099989285,-0.067685589,0.049618148
chr21,25395000,25400000,-0.094888452,-0.068431658,0.047695778
chr21,25400000,25405000,-0.097839096,-0.070357295,0.052462416
chr21,25405000,25410000,-0.103343843,-0.06726605,0.055255689
chr21,25410000,25415000,-0.107550061,-0.067967198,0.055891002
chr21,25415000,25420000,-0.10991879,-0.065456887,0.056117163
chr21,25420000,25425000,-0.11345977,-0.063236148,0.05489714
chr21,25425000,25430000,-0.112147441,-0.066814192,0.060356834
chr21,25430000,25435000,-0.108001874,-0.068979742,0.060674625
chr21,25435000,25440000,-0.100951647,-0.07502343,0.065632697
chr21,25440000,25445000,-0.095497697,-0.079869839,0.062778988
chr21,25445000,25450000,-0.090607851,-0.084403838,0.057545633
chr21,25450000,25455000,-0.087277668,-0.087896907,0.053626702
chr21,25455000,25460000,-0.08428953,-0.089290894,0.052591231
chr21,25460000,25465000,-0.091097203,-0.0897875,0.055974762
chr21,25465000,25470000,-0.089786262,-0.088329775,0.055865441
chr21,25470000,25475000,-0.093654308,-0.085280407,0.057723874
chr21,25475000,25480000,-0.087765999,-0.084650243,0.055214798
chr21,25480000,25485000,-0.092159949,-0.077267504,0.048135023
chr21,25485000,25490000,-0.096962357,-0.078324163,0.042997389
chr21,25490000,25495000,-0.103121043,-0.073609712,0.036367133
chr21,25495000,25500000,-0.110131828,-0.075366922,0.032278486
chr21,25500000,25505000,-0.114913502,-0.074939413,0.026103827
chr21,25505000,25510000,-0.124017001,-0.074800318,0.024867696
chr21,25510000,25515000,-0.127213478,-0.079222142,0.026359651
chr21,25515000,25520000,-0.127471393,-0.075103006,0.023326564
chr21,25520000,25525000,-0.127134942,-0.075650149,0.022608323
chr21,25525000,25530000,-0.128344179,-0.074298117,0.023338145
chr21,25530000,25535000,-0.132917131,-0.075625392,0.026350944
chr21,25535000,25540000,-0.134763207,-0.074766903,0.02766973
chr21,25540000,25545000,-0.134938472,-0.073824056,0.029751068
chr21,25545000,25550000,-0.134665925,-0.074131586,0.029740075
chr21,25550000,25555000,-0.134753304,-0.075287094,0.033514278
chr21,25555000,25560000,-0.135321697,-0.076511362,0.033203176
chr21,25560000,25565000,-0.135406103,-0.075120968,0.034738702
chr21,25565000,25570000,-0.130937525,-0.071296724,0.030852128
chr21,25570000,25575000,-0.130286001,-0.068258431,0.028437946
chr21,25575000,25580000,-0.128727397,-0.066303019,0.030049252
chr21,25580000,25585000,-0.132876339,-0.068937634,0.029067003
chr21,25585000,25590000,-0.128095399,-0.06495143,0.032045707
chr21,25590000,25595000,-0.125451072,-0.064460433,0.027158248
chr21,25595000,25600000,-0.124241174,-0.064439543,0.029514711
